x,y
1.0,0.00125
0.9999376947588287,0.0012810737675463312
0.9997507945630869,0.001374275603045439
0.9994393459922217,0.0015295466494589967
0.9990034266657467,0.0017467872961629684
0.9984431452238967,0.002025854916754554
0.9977586413005529,0.002366560724467149
0.9969500854884439,0.00276866576812387
0.9960176792966289,0.003231876098720883
0.9949616551002786,0.0037558371443106773
0.9937822760827619,0.004340127338907983
0.9924798361700553,0.004984251059686483
0.9910546599574902,0.005687630935779829
0.9895071026288572,0.006449599601516526
0.9878375498678869,0.007269390976845329
0.9860464177621284,0.008146131167960645
0.9841341526992535,0.009078829091593264
0.9821012312558058,0.01006636693694991
0.9799481600784284,0.011107490589677563
0.9776754757575974,0.012200800152308138
0.9752837446938913,0.013344740705175395
0.9727735629568335,0.014537593460549404
0.9701455561363377,0.015777467470459855
0.9674003791867991,0.017062292055107498
0.9645387162638652,0.018389810123644833
0.9615612805539303,0.01975757256217431
0.9584688140963943,0.02116293386483066
0.9552620875987311,0.02260304918254617
0.9519419002444117,0.024074872960346484
0.9485090794937318,0.025575159327608173
0.9449644808775901,0.027100464396496982
0.9413089877842735,0.028647150611686746
0.9375435112392968,0.030211393279393702
0.9336689896783572,0.03178918938573205
0.929686388713456,0.03337636879346523
0.9255967008922472,0.03496860788248631
0.9214009454506752,0.03656144567297774
0.9171001680589588,0.03815030244139102
0.9126954405609882,0.03973050080841857
0.9081878607071996,0.04129728924533542
0.9035785518809927,0.04284586791084302
0.8988686628187597,0.044371416695274224
0.8940593673235961,0.04586912531318563
0.8891518639727649,0.04733422524947317
0.8841473758189853,0.04876202332872931
0.8790471500856227,0.050147936643167676
0.8738524578558546,0.051487528541638815
0.8685645937558895,0.05277654535161691
0.8631848756323197,0.054010953478113716
0.8577146442236856,0.0551869764988235
0.852155262826336,0.05630113185393657
0.8465081169546659,0.05735026671247676
0.8407746139958169,0.058331592585154086
0.8349561828589275,0.0592427182469744
0.8290542736190187,0.06008168053154181
0.8230703571556048,0.06084697256338535
0.8170059247861193,0.061537569004926775
0.8108624878942475,0.062152947910984316
0.8046415775532584,0.06269310880599625
0.798344744144428,0.063158586627379
0.791973556970653,0.06355046121244426
0.7855296038653474,0.06387036204584022
0.77901449079672,0.06412046802920772
0.772429841467535,0.06430350208422612
0.7657772969104506,0.06442272045395392
0.7590585150790388,0.06448189662475168
0.7522751704345887,0.06448529985145288
0.7454289535287968,0.06443766833109059
0.7385215705824448,0.06434417713462172
0.7315547430601739,0.06421040107088742
0.7245302072414599,0.06404227272165844
0.7174497137878965,0.06384603595015731
0.710315027306892,0.06362819524704724
0.7031279259118944,0.06339546133664704
0.6958902007792465,0.06315469352121791
0.6886036557017879,0.06291283929173835
0.6812701066393122,0.06267687177885709
0.6738913812659912,0.06245372565696134
0.6664693185148804,0.0622502321468604
0.6590057681196191,0.062073053787883414
0.6515025901534364,0.06192861966773381
0.6439616545655832,0.06182306180784087
0.6363848407153015,0.06176215340291185
0.6287740369034482,0.06175124960574477
0.6211311399018915,0.0617952315320481
0.613458054480795,0.061898454135092866
0.6057566929339094,0.0620646985666699
0.598028974601989,0.06229712959933858
0.5902768253944511,0.06259825863574661
0.5825021773093996,0.06296991277439516
0.5747069679521304,0.06341321033825373
0.5668931400522396,0.06392854320381688
0.5590626409794539,0.06451556619436162
0.5512174222583066,0.06517319372319844
0.5433594390817753,0.06589960379157708
0.5354906498240078,0.06669224936261482
0.527613015552254,0.06754787704822096
0.5197284995381264,0.06846255296156781
0.511839066768312,0.0694316955042929
0.5039466834548565,0.07045011477639349
0.4960533165451433,0.07151205821874987
0.48816093323168797,0.07261126202441415
0.4802715004618736,0.07374100778620056
0.4723869844477459,0.07489418378562088
0.46450935017599193,0.07606335027265862
0.4566405609182245,0.07724080803800694
0.4487825777416933,0.07841866953985745
0.440937359020546,0.07958893181664695
0.43310685994776044,0.08074355039576749
0.4252930320478695,0.08187451339641509
0.41749782269060026,0.08297391502265829
0.40972317460554886,0.0840340276504861
0.40197102539801094,0.085047371729953
0.39424330706609045,0.08600678275035091
0.38654194551920495,0.08690547455225865
0.37886886009810833,0.08773709831487057
0.3712259630965516,0.08849579659961544
0.3636151592846984,0.0891762518910424
0.3560383454344167,0.08977372914249075
0.34849740984656363,0.09028411190630904
0.3409942318803809,0.0907039317053916
0.33353068148511933,0.09103039038356606
0.32610861873400876,0.09126137525583816
0.31872989336068774,0.09139546696460639
0.31139634429821195,0.09143194003360627
0.30410979922075343,0.09137075619643793
0.29687207408810545,0.09121255065999279
0.2896849726931079,0.09095861154388522
0.28255028621210343,0.09061085281409739
0.2754697927585398,0.09017178110152736
0.2684452569398261,0.08964445686310629
0.2614784294175551,0.08903245040383295
0.2545710464712032,0.08833979333175589
0.24772482956541125,0.08757092606401397
0.24094148492096118,0.08673064204003587
0.2342227030895493,0.08582402932750258
0.2275701585324647,0.0848564103274478
0.22098550920327992,0.08383328029674696
0.21447039613465257,0.0827602454092067
0.20802644302934675,0.08164296107060837
0.20165525585557204,0.08048707118857538
0.19535842244674156,0.07929814907535374
0.18913751210575241,0.07808164063093359
0.1829940752138806,0.07684281041590786
0.176929642844395,0.07558669117868096
0.17094572638098116,0.07431803735077537
0.1650438171410723,0.07304128296779361
0.15922538600418312,0.07176050441288355
0.15349188304533407,0.07047938831517074
0.14784473717366398,0.06920120486844689
0.14228535577631435,0.06792878676633148
0.13681512436768023,0.06666451388006175
0.1314354062441105,0.0654103037349053
0.12614754214414542,0.06416760777181102
0.12095284991437727,0.06293741331315704
0.11585262418101461,0.06172025108613065
0.11084813602723492,0.060516208095125534
0.1059406326764038,0.059324945576271604
0.10113133718124029,0.05814572171343117
0.09642144811900738,0.056977418746259056
0.09181213929280041,0.055818574057698106
0.08730455943901183,0.0546674147909496
0.08289983194104122,0.053521895514810916
0.07859905454932464,0.05237973843152993
0.07440329910775273,0.05123847560309391
0.07031361128654401,0.050095492660189304
0.06633101032164263,0.04894807345288828
0.062456488760703144,0.04779344510329844
0.05869101221572648,0.046628822927753465
0.05503551912240989,0.04545145470934135
0.051490920506268245,0.04425866382032283
0.04805809975558817,0.04304789071789036
0.0447379124012689,0.04181673236530456
0.041531185903605605,0.0405629791632405
0.038438719446069636,0.03928464901265708
0.03546128373613472,0.037980018170126424
0.03259962081320089,0.03664764859877292
0.029854443863662206,0.03528641156220241
0.027226437043166407,0.03389550725449768
0.024716255306108603,0.03247448030594952
0.022324524242402555,0.031023231051158843
0.0200518399215715,0.029542022492957995
0.01789876874419416,0.028031482941771418
0.01586584730074636,0.026492604355119853
0.01395358223787152,0.024926736445533972
0.0121624501321132,0.023335576666818597
0.010492897371142729,0.021721156228050778
0.008945340042509797,0.02008582232161334
0.007520163829944748,0.018432216785712174
0.006217723917238127,0.016763251452995214
0.005038344899721436,0.01508208046492156
0.003982320703371123,0.013392069856301541
0.0030499145115561177,0.011696764735864194
0.002241358699447027,0.009999854406762277
0.0015568547761034002,0.008305135785589538
0.0009965733342532923,0.006616475489780926
0.0005606540077782163,0.004937770971244892
0.0002492054369130914,0.0032729110788005957
6.23052411713454e-05,0.001625736433572459
0.0,0.0
6.23052411713454e-05,-0.00045287242393483173
0.0002492054369130914,-0.0008748376597654308
0.0005606540077782163,-0.0012599831109753662
0.0009965733342532923,-0.0016027124469466482
0.0015568547761034002,-0.0018978171531468155
0.0022413586994470824,-0.0021405438913054244
0.0030499145115561177,-0.002326656791487211
0.003982320703371123,-0.002452493859051927
0.005038344899721436,-0.0025150167511855974
0.006217723917238127,-0.002511853259075915
0.007520163829944748,-0.0024413319218439724
0.008945340042509797,-0.002302508295882326
0.010492897371142784,-0.0020951825070313485
0.0121624501321132,-0.00181990782171884
0.01395358223787152,-0.0014779900853937084
0.015865847300746416,-0.001071477990861421
0.01789876874419416,-0.0006031442540064651
0.020051839921571557,-7.64578883920299e-05
0.02232452424240261,0.0005044521181050312
0.024716255306108603,0.0011348413135651159
0.027226437043166463,0.0018094019653888517
0.02985444386366226,0.0025223223066429515
0.03259962081320089,0.003267352146665143
0.03546128373613472,0.004037874067398266
0.03843871944606969,0.004826979356928825
0.041531185903605716,0.005627547772402253
0.0447379124012689,0.006432330176613306
0.04805809975558828,0.007234033056710342
0.051490920506268245,0.008025403910041022
0.05503551912240989,0.008799316471472043
0.058691012215726535,0.009548854758638429
0.0624564887607032,0.010267394926461764
0.06633101032164274,0.01094868394969039
0.07031361128654401,0.01158691419177589
0.07440329910775273,0.012176792969564247
0.07859905454932481,0.012713606285360893
0.08289983194104128,0.01319327597009869
0.08730455943901189,0.013612409562645523
0.09181213929280047,0.013968342339668427
0.09642144811900738,0.014259171006760201
0.10113133718124034,0.014483778663486869
0.10594063267640386,0.01464185076131654
0.11084813602723514,0.014733881882682088
0.11585262418101466,0.014761173280320426
0.12095284991437733,0.014725821227115311
0.12614754214414542,0.014630696336550862
0.13143540624411054,0.014479414121188479
0.13681512436768029,0.01427629715997484
0.1422853557763144,0.014026329343405114
0.14784473717366398,0.013735102757404239
0.15349188304533412,0.013408757851142846
0.15922538600418312,0.013053917609872014
0.16504381714107252,0.012677616520354238
0.1709457263809812,0.01228722517282714
0.17692964284439522,0.011890371389038881
0.18299407521388067,0.011494858800256259
0.18913751210575247,0.011108583821936652
0.19535842244674162,0.01073945198278831
0.20165525585557204,0.0103952945651918
0.20802644302934697,0.010083786501536171
0.21447039613465263,0.009812366447206292
0.22098550920327997,0.009588159916152916
0.22757015853246493,0.009417906319734399
0.23422270308954934,0.00930789069450926
0.24094148492096124,0.00926388084068179
0.2477248295654113,0.009291070520852894
0.2545710464712032,0.009394029289601638
0.26147842941755517,0.009576659439292087
0.2684452569398261,0.00984216045750205
0.27546979275854006,0.010193001297792955
0.28255028621210354,0.010630900669403327
0.289684972693108,0.01115681545408945
0.29687207408810556,0.01177093726099373
0.3041097992207535,0.012472697034316806
0.31139634429821206,0.013260777534893436
0.3187298933606878,0.014133133426670795
0.3261086187340088,0.015087018613644093
0.33353068148511955,0.016119020393027136
0.3409942318803809,0.017225099917248715
0.3484974098465637,0.018400638391595316
0.3560383454344168,0.019640488376682315
0.36361515928469845,0.020939029516037353
0.37122596309655176,0.02229022796939825
0.3788688600981085,0.02368769880222346
0.38654194551920495,0.025124770561609975
0.3942433070660905,0.026594551258409142
0.401971025398011,0.02808999497479241
0.4097231746055489,0.0296039683256864
0.41749782269060043,0.031129316021083434
0.4252930320478696,0.03265892480384227
0.4331068599477605,0.03418578507370769
0.44093735902054604,0.035703049552283955
0.44878257774169333,0.03720408839488633
0.4566405609182247,0.03868254021277991
0.4645093501759921,0.04013235853243111
0.47238698444774596,0.04154785328613174
0.48027150046187367,0.04292372699974068
0.488160933231688,0.04425510541733385
0.49605331654514345,0.04553756237824717
0.5039466834548567,0.04676713883832053
0.511839066768312,0.04794035600310625
0.5197284995381264,0.04905422261540092
0.527613015552254,0.05010623651175718
0.5354906498240081,0.05109438063172785
0.5433594390817755,0.05201711372865196
0.5512174222583067,0.05287335609104013
0.559062640979454,0.05366247063836395
0.5668931400522396,0.05438423980369501
0.5747069679521305,0.0550388386576636
0.5825021773093997,0.05562680476320042
0.5902768253944511,0.0561490052781752
0.5980289746019891,0.05660660184314962
0.6057566929339095,0.05700101380391589
0.613458054480795,0.05733388032330148
0.6211311399018917,0.05760702193399255
0.6287740369034485,0.05782240207407242
0.6363848407153017,0.05798208912988589
0.6439616545655833,0.058088219487122984
0.6515025901534364,0.05814296206113596
0.6590057681196191,0.058148484742013035
0.6664693185148807,0.05810692314944643
0.6738913812659912,0.05802035204761794
0.6812701066393123,0.05789075972190133
0.688603655701788,0.057720025567898285
0.6958902007792466,0.05750990108995446
0.7031279259118945,0.0572619944516373
0.7103150273068921,0.056977758665482395
0.7174497137878966,0.05665848345441158
0.7245302072414602,0.05630529076335389
0.7315547430601739,0.05591913384748799
0.7385215705824448,0.05550079981386214
0.7454289535287968,0.05505091544657561
0.7522751704345887,0.05456995610280671
0.7590585150790388,0.054058257428269765
0.7657772969104507,0.053516029606622
0.7724298414675352,0.05294337382830129
0.77901449079672,0.0523403006405475
