n,n_models,Re_min,Re_max,mean_abs_dCL,mean_dCL,mean_abs_err_CL,mean_abs_err_CD,median_abs_err_CD,mean_err_CD,mean_conf,n_crit,abs_err_CD_60k,bias_CD_60k,abs_err_CD_100k,bias_CD_100k,abs_err_CD_150k,bias_CD_150k,abs_err_CD_200k,bias_CD_200k,abs_err_CD_300k,bias_CD_300k
4702.0,68.0,56500.0,310400.0,0.07495125891953025,0.05153333471303664,0.14540590947016288,0.13018193398672018,0.09441607650055664,-0.07840020125924134,0.983043235761509,5.0,0.18578503630588097,-0.0948555132261691,0.152417524015351,-0.09889151492669673,0.11808347358481519,-0.07610298224163231,0.11337090390635615,-0.06686570299786011,0.09303321730523273,-0.05946118538900505
4702.0,68.0,56500.0,310400.0,0.07952547892541569,0.052488247230558935,0.15357579201583352,0.11269489175875269,0.08171474956748509,-0.05166637457182949,0.9773277252773012,7.0,0.15352925321068164,-0.017684574710188774,0.12508162054018754,-0.057898233661309174,0.10228688735650833,-0.05289387783943493,0.10008908185640865,-0.05578672678855637,0.0912047407997915,-0.06595304302734263
4702.0,68.0,56500.0,310400.0,0.08580215683837963,0.04605424523886931,0.17158793748247264,0.11103831050718307,0.07485051790304918,0.013080435786084518,0.9549973847382773,9.0,0.16839450309162948,0.11571883503305656,0.11686928132001455,0.02738671969577246,0.10191754322630833,0.006752826474960789,0.09223191467650071,-0.015222347573206691,0.08982488985431324,-0.04390772513229122
4702.0,68.0,56500.0,310400.0,0.1027224525267954,0.018063687080499893,0.22002984604070785,0.20832446480029185,0.11082922943572551,0.15506955315037127,0.9033378140629001,11.0,0.48806356395469647,0.47836280543748794,0.2123700975276948,0.182973910017393,0.16145322660025496,0.11469245782406882,0.13395329040533632,0.06814403856896858,0.11184505075259252,0.008401550862728525
